gx,gy,gz,acx,acy,acz,time
-14.04,-74.34,86.73,0.22,-1.09,0.21,28/3/2022 10:14
-21.55,-67.26,78.31,0.18,-0.74,0.15,28/3/2022 10:14
-18.68,-42.24,43.09,0.16,-0.77,0.14,28/3/2022 10:14
-14.16,32.23,0.92,0.14,-1.04,0.15,28/3/2022 10:14
32.23,53.22,-90.21,0.33,-1.05,0.4,28/3/2022 10:14
40.22,-25.45,-45.41,0.04,-0.9,0.28,28/3/2022 10:14
0.55,91.19,-28.87,0.24,-0.73,0.29,28/3/2022 10:14
15.08,9.22,-68.05,0.3,-0.89,0.34,28/3/2022 10:14
6.23,19.53,-26.49,0.37,-1.03,0.34,28/3/2022 10:14
-4.76,-27.04,40.34,0.42,-1.18,0.28,28/3/2022 10:14
-26.73,-62.68,110.6,0.24,-1.16,0.21,28/3/2022 10:14
-42.18,-37.54,120.54,0.21,-0.87,0.13,28/3/2022 10:14
-16.91,-26.73,50.6,0.18,-0.77,0.11,28/3/2022 10:14
16.6,-2.62,-21.06,0.18,-0.93,0.24,28/3/2022 10:14
40.28,62.81,-135.99,0.25,-1.2,0.44,28/3/2022 10:14
6.53,29.97,-55.11,0.2,-0.77,0.21,28/3/2022 10:14
5.86,59.88,-39,0.38,-0.79,0.23,28/3/2022 10:14
22.22,5.43,-35.71,0.36,-0.78,0.34,28/3/2022 10:14
1.83,-21.73,29.85,0.29,-1.37,0.34,28/3/2022 10:14
-23.13,-31.92,93.63,0.32,-1.21,0.18,28/3/2022 10:14
-28.69,-61.71,97.41,0.26,-0.94,0.15,28/3/2022 10:14
-19.29,-61.71,74.34,0.21,-0.8,0.09,28/3/2022 10:14
-5.43,-30.27,34.91,0.17,-0.81,0.16,28/3/2022 10:14
0,10.38,-13.55,0.11,-0.99,0.26,28/3/2022 10:14
26.18,61.89,-123.11,0.27,-1.01,0.39,28/3/2022 10:14
34.12,19.47,-99.98,0.21,-1.11,0.35,28/3/2022 10:14
10.99,66.77,-41.44,0.33,-0.79,0.31,28/3/2022 10:14
21.3,-1.34,-36.8,0.3,-0.82,0.41,28/3/2022 10:14
8.42,-19.9,12.27,0.36,-1.26,0.4,28/3/2022 10:14
-33.75,-51.76,105.29,0.26,-1.3,0.15,28/3/2022 10:14
-35.34,-26.86,117.25,0.24,-0.83,0.11,28/3/2022 10:14
-10.62,-46.75,66.22,0.15,-0.73,0.12,28/3/2022 10:14
14.65,-11.66,-11.54,0.16,-0.81,0.21,28/3/2022 10:14
33.75,47.55,-117.49,0.19,-1.51,0.29,28/3/2022 10:14
42.42,39.79,-116.7,0.32,-1.09,0.42,28/3/2022 10:14
4.09,83.25,-26.55,0.28,-0.76,0.25,28/3/2022 10:14
19.1,11.54,-44.92,0.35,-0.8,0.35,28/3/2022 10:14
20.75,-31.49,-6.29,0.42,-1.07,0.42,28/3/2022 10:14
-15.69,-22.89,59.88,0.36,-1.35,0.38,28/3/2022 10:14
-52.19,-27.59,123.84,0.21,-0.93,0.09,28/3/2022 10:14
-23.99,-33.39,76.54,0.19,-0.77,0.07,28/3/2022 10:14
16.54,-20.39,0.55,0.18,-0.7,0.17,28/3/2022 10:14
38.7,-29.48,-70.68,0.2,-1.19,0.31,28/3/2022 10:14
41.56,56.15,-109.92,0.32,-1.02,0.41,28/3/2022 10:14
12.7,23.44,-48.34,0.2,-0.81,0.23,28/3/2022 10:14
8.48,84.53,-41.69,0.38,-0.8,0.25,28/3/2022 10:14
22.4,-6.04,-33.39,0.34,-0.78,0.36,28/3/2022 10:14
1.83,-30.76,32.1,0.3,-1.18,0.37,28/3/2022 10:14
-35.83,-20.26,92.35,0.3,-1.02,0.22,28/3/2022 10:14
-42.54,-36.93,94.85,0.21,-0.9,0.1,28/3/2022 10:14
-17.88,-35.52,53.83,0.24,-0.81,0.07,28/3/2022 10:14
7.08,-24.29,13.31,0.2,-0.78,0.14,28/3/2022 10:14
19.23,0.37,-38.33,0.14,-1,0.27,28/3/2022 10:14
23.5,71.72,-114.99,0.32,-1.1,0.42,28/3/2022 10:14
30.94,-2.75,-79.53,0.32,-1.04,0.35,28/3/2022 10:14
6.41,53.28,-18.49,0.31,-0.82,0.31,28/3/2022 10:14
13.92,-4.27,-3.97,0.25,-0.86,0.34,28/3/2022 10:14
3.42,-1.28,23.56,0.25,-0.91,0.41,28/3/2022 10:14
-3.3,-15.87,24.35,0.22,-0.9,0.33,28/3/2022 10:14
1.59,-11.47,3.78,0.33,-1.25,0.26,28/3/2022 10:14
-6.84,-43.03,35.4,0.26,-1.04,0.15,28/3/2022 10:14
-30.21,-3.97,88.93,0.23,-0.99,0.09,28/3/2022 10:14
-17.7,-0.79,73.43,0.21,-0.91,0.1,28/3/2022 10:14
5.49,-9.09,15.38,0.25,-0.91,0.16,28/3/2022 10:14
24.23,4.76,-39.37,0.29,-0.84,0.26,28/3/2022 10:14
22.71,3.3,-67.93,0.31,-0.92,0.29,28/3/2022 10:14
13.06,23.25,-63.78,0.38,-0.97,0.28,28/3/2022 10:14
6.35,29.11,-50.42,0.37,-0.96,0.27,28/3/2022 10:14
-0.55,11.72,-3.23,0.35,-0.96,0.24,28/3/2022 10:14
1.46,1.4,15.26,0.28,-0.92,0.2,28/3/2022 10:14
7.39,-17.09,20.45,0.23,-0.97,0.22,28/3/2022 10:14
-8.91,36.8,41.38,0.34,-0.91,0.05,28/3/2022 10:34
22.03,-17.88,8.73,0.36,-0.88,0.15,28/3/2022 10:34
9.28,-18.13,-7.2,0.38,-0.92,0.28,28/3/2022 10:34
-7.45,-1.53,-10.5,0.38,-0.92,0.15,28/3/2022 10:34
-10.13,8.79,-13,0.36,-0.93,0.1,28/3/2022 10:34
-4.27,11.78,-9.28,0.37,-0.89,0.09,28/3/2022 10:34
4.09,7.2,-14.83,0.39,-0.9,0.11,28/3/2022 10:34
10.25,-2.81,-11.47,0.4,-0.92,0.14,28/3/2022 10:34
6.84,-3.3,0.85,0.39,-0.93,0.17,28/3/2022 10:34
-2.14,-0.79,11.11,0.31,-0.9,0.2,28/3/2022 10:34
-10.62,30.7,5.62,0.37,-0.95,0.18,28/3/2022 10:34
-1.16,11.17,1.46,0.34,-0.87,0.18,28/3/2022 10:34
-2.81,18.8,-3.54,0.46,-0.86,0.15,28/3/2022 10:34
10.8,-0.12,5.55,0.61,-0.75,0.07,28/3/2022 10:34
12.63,-13.12,4.94,0.57,-0.79,0.07,28/3/2022 10:34
3.6,-6.04,24.6,0.47,-0.89,0.07,28/3/2022 10:34
-14.34,19.65,1.04,0.42,-1.03,0.11,28/3/2022 10:34
-28.02,32.71,-14.71,0.39,-0.99,0.14,28/3/2022 10:34
-16.72,-7.2,-40.71,0.36,-1,0.1,28/3/2022 10:34
-2.5,-12.63,-20.39,0.35,-0.7,0.11,28/3/2022 10:34
-0.43,11.23,1.95,0.3,-0.8,0.18,28/3/2022 10:34
1.77,30.27,-2.93,0.34,-0.85,0.2,28/3/2022 10:34
17.4,2.32,-29.54,0.48,-1.21,0.27,28/3/2022 10:34
-2.81,-45.96,-5.13,0.54,-1.16,0.16,28/3/2022 10:34
-18.86,-7.32,109.44,0.3,-0.71,0.04,28/3/2022 10:34
-23.01,2.38,48.1,0.25,-0.92,-0.01,28/3/2022 10:34
-0.73,17.7,-7.02,0.32,-0.92,0.06,28/3/2022 10:34
15.5,0.06,-87.1,0.34,-1.03,0.15,28/3/2022 10:34
18.62,-11.11,-27.53,0.33,-0.79,0.19,28/3/2022 10:34
18.25,-6.53,5.86,0.32,-0.69,0.2,28/3/2022 10:34
3.3,-5.19,-23.8,0.28,-0.89,0.24,28/3/2022 10:34
-11.23,2.14,-15.32,0.49,-1.33,0.19,28/3/2022 10:34
-2.99,-79.41,29.3,0.39,-0.83,0.1,28/3/2022 10:34
-26.73,-37.9,92.96,0.27,-0.81,0.03,28/3/2022 10:34
-44.37,40.1,46.51,0.23,-0.99,-0.04,28/3/2022 10:34
-10.93,42.72,18.92,0.34,-0.9,0.05,28/3/2022 10:34
14.65,12.94,-45.72,0.3,-1.07,0.19,28/3/2022 10:34
17.76,-4.03,-67.08,0.32,-0.84,0.27,28/3/2022 10:34
19.41,-10.25,-44.74,0.36,-0.74,0.21,28/3/2022 10:34
14.65,-14.59,-29.85,0.34,-0.93,0.26,28/3/2022 10:34
1.28,8.67,-2.38,0.43,-1.09,0.21,28/3/2022 10:34
-2.69,-47.06,5.62,0.55,-1.32,0.2,28/3/2022 10:34
-25.82,-35.28,101.87,0.23,-0.68,0.12,28/3/2022 10:34
-41.02,-4.03,102.05,0.26,-0.91,0.01,28/3/2022 10:34
-25.7,55.36,20.69,0.26,-0.79,0,28/3/2022 10:34
13.55,2.87,-18.86,0.34,-1.15,0.12,28/3/2022 10:34
6.96,37.84,-88.01,0.37,-1.09,0.32,28/3/2022 10:34
6.41,7.45,-53.65,0.35,-0.74,0.11,28/3/2022 10:34
16.11,-16.36,-47.06,0.42,-0.87,0.25,28/3/2022 10:34
9.64,-14.1,-21.42,0.37,-1.1,0.4,28/3/2022 10:34
0.55,-90.94,73.85,0.36,-0.9,0.29,28/3/2022 10:34
-27.22,-41.75,107.36,0.32,-0.78,0.09,28/3/2022 10:34
-41.5,79.83,21.42,0.26,-0.85,-0.02,28/3/2022 10:34
4.46,6.53,-16.78,0.3,-1.14,0.13,28/3/2022 10:34
21,-1.53,-77.76,0.33,-0.89,0.24,28/3/2022 10:34
19.1,18.74,-50.72,0.39,-0.79,0.23,28/3/2022 10:34
12.82,-3.48,-47.3,0.38,-0.92,0.28,28/3/2022 10:34
2.99,3.11,-7.69,0.57,-1.36,0.29,28/3/2022 10:34
-9.52,-34.85,49.19,0.49,-1.17,0.18,28/3/2022 10:34
-36.32,-34.85,97.41,0.22,-0.68,0.15,28/3/2022 10:34
-38.09,-21.79,65.67,0.35,-1.03,0.02,28/3/2022 10:34
-8.06,17.64,29.72,0.4,-0.99,0.11,28/3/2022 10:34
4.58,61.46,-37.54,0.24,-1.03,0.21,28/3/2022 10:34
33.94,31.98,-69.52,0.36,-0.76,0.17,28/3/2022 10:34
41.99,-13.92,-82.09,0.43,-0.96,0.37,28/3/2022 10:34
18.07,3.23,-13.92,0.56,-1.04,0.24,28/3/2022 10:34
-22.95,-50.17,40.65,0.48,-1.27,0.28,28/3/2022 10:34
-73.91,5.25,126.22,0.26,-0.98,0,28/3/2022 10:34
-52.67,76.6,55.91,0.22,-0.71,-0.03,28/3/2022 10:34
5.25,11.11,2.99,0.3,-0.94,0.06,28/3/2022 10:34
32.9,4.82,-115.91,0.29,-1.06,0.19,28/3/2022 10:34
25.57,11.96,-142.46,0.42,-1.02,0.25,28/3/2022 10:34
29.6,-20.51,-42.85,0.39,-0.83,0.26,28/3/2022 10:34
10.93,6.65,-18.55,0.5,-1.01,0.3,28/3/2022 10:34
-18.07,-4.33,65.8,0.44,-1.26,0.22,28/3/2022 10:34
-53.65,-22.83,90.58,0.26,-1,-0.01,28/3/2022 10:34
-28.69,61.1,48.77,0.29,-0.8,0,28/3/2022 10:34
10.31,7.02,-41.5,0.3,-1.02,0.09,28/3/2022 10:34
30.94,9.22,-124.76,0.39,-1.08,0.23,28/3/2022 10:34
33.57,0.18,-85.02,0.41,-0.92,0.22,28/3/2022 10:34
38.88,-41.69,-43.95,0.41,-0.91,0.3,28/3/2022 10:34
-0.49,3.91,4.76,0.47,-1.14,0.27,28/3/2022 10:34
-27.77,-57.5,34.3,0.52,-1.31,0.21,28/3/2022 10:34
-68.97,-21.85,117.98,0.25,-0.9,0.01,28/3/2022 10:34
-4.94,39.86,32.47,0.35,-0.83,-0.05,28/3/2022 10:34
39.61,-9.03,-38.09,0.28,-1.01,0.24,28/3/2022 10:34
0,27.77,-86.36,0.46,-0.88,0.33,28/3/2022 10:34
12.94,-56.95,-32.78,0.41,-0.84,0.19,28/3/2022 10:34
8.48,-40.77,22.22,0.54,-1.21,0.19,28/3/2022 10:34
-3.11,9.16,29.97,0.33,-0.83,-0.06,28/3/2022 10:34
34.91,-31.13,-31.98,0.25,-1.01,0.15,28/3/2022 10:35
54.08,-49.87,-75.32,0.44,-1.01,0.4,28/3/2022 10:35
23.99,-86.55,-5.37,0.35,-0.92,0.33,28/3/2022 10:35
-2.99,-44.92,24.05,0.3,-0.88,0.21,28/3/2022 10:35
-4.33,-28.99,32.9,0.34,-0.93,0.09,28/3/2022 10:35
14.77,-62.93,13,0.45,-1.1,0.11,28/3/2022 10:35
7.93,-101.44,36.62,0.3,-0.91,0,28/3/2022 10:35
-2.38,-61.16,35.52,0.3,-1.01,-0.07,28/3/2022 10:35
19.23,-28.14,42.24,0.26,-0.91,0,28/3/2022 10:35
38.02,-17.7,-8.97,0.29,-0.88,0.11,28/3/2022 10:35
41.99,-30.94,-20.45,0.34,-1.05,0.25,28/3/2022 10:35
28.63,-45.53,-0.24,0.3,-0.91,0.29,28/3/2022 10:35
2.01,-40.16,1.22,0.26,-0.89,0.21,28/3/2022 10:35
-13.37,-7.08,-6.29,0.29,-0.92,0.13,28/3/2022 10:35
7.81,-29.24,-29.36,0.51,-1.17,0.1,28/3/2022 10:35
34.24,-144.23,1.28,0.48,-0.97,0.09,28/3/2022 10:35
-4.76,-83.98,77.15,0.23,-0.91,0.08,28/3/2022 10:35
-28.69,17.88,85.33,0.31,-1,-0.04,28/3/2022 10:35
1.53,3.36,57.07,0.29,-0.9,-0.03,28/3/2022 10:35
17.33,-0.43,5.86,0.27,-1.03,0.07,28/3/2022 10:35
17.82,18.31,-63.54,0.35,-1.05,0.29,28/3/2022 10:35
7.32,-0.85,-47.73,0.35,-0.77,0.23,28/3/2022 10:35
2.32,-3.78,-41.5,0.36,-0.89,0.19,28/3/2022 10:35
-0.73,9.28,-10.01,0.47,-1.32,0.18,28/3/2022 10:35
2.93,-5.92,37.96,0.49,-1.07,0.18,28/3/2022 10:35
3.72,-115.17,57.92,0.26,-0.78,0.1,28/3/2022 10:35
-29.24,-26.25,71.23,0.24,-0.91,0.02,28/3/2022 10:35
-29.48,69.58,51.82,0.3,-0.99,0.03,28/3/2022 10:35
3.11,18.37,-10.25,0.29,-0.99,0.1,28/3/2022 10:35
16.05,13.73,-76.6,0.29,-1.01,0.22,28/3/2022 10:35
10.68,14.53,-64.7,0.35,-0.76,0.21,28/3/2022 10:35
14.83,-16.42,-73.85,0.42,-0.88,0.26,28/3/2022 10:35
9.77,-33.02,-22.64,0.54,-1.28,0.27,28/3/2022 10:35
-8.91,-12.15,70.43,0.46,-1.15,0.15,28/3/2022 10:35
-31.01,-57.01,96.13,0.25,-0.71,0.07,28/3/2022 10:35
-38.88,-3.54,88.93,0.21,-1.01,0.01,28/3/2022 10:35
-24.9,51.21,67.99,0.29,-0.88,0.04,28/3/2022 10:35
6.77,1.46,-33.45,0.27,-1.07,0.11,28/3/2022 10:35
8.61,22.46,-126.59,0.34,-1.12,0.21,28/3/2022 10:35
4.94,30.64,-62.44,0.37,-0.84,0.18,28/3/2022 10:35
13.61,-3.78,-57.31,0.45,-0.85,0.22,28/3/2022 10:35
10.62,0.55,-29.91,0.48,-0.9,0.29,28/3/2022 10:35
-1.4,-32.53,17.21,0.56,-1.33,0.23,28/3/2022 10:35
-26.18,-51.15,112.37,0.25,-0.8,0.12,28/3/2022 10:35
-43.88,-4.7,134.09,0.23,-0.85,0.02,28/3/2022 10:35
-30.64,47,44.43,0.21,-0.73,-0.03,28/3/2022 10:35
18.25,-1.77,-29.17,0.31,-1.06,0.13,28/3/2022 10:35
6.59,32.17,-115.78,0.39,-1.08,0.28,28/3/2022 10:35
4.82,24.96,-34.61,0.39,-0.76,0.14,28/3/2022 10:35
17.82,-2.69,-53.59,0.4,-0.85,0.21,28/3/2022 10:35
13.92,5.19,-21.36,0.47,-0.92,0.28,28/3/2022 10:35
-1.95,-41.02,23.07,0.56,-1.41,0.23,28/3/2022 10:35
-34.12,-50.29,114.5,0.25,-0.82,0.12,28/3/2022 10:35
-54.87,-9.34,130.13,0.24,-0.95,0,28/3/2022 10:35
-45.04,55.79,47.12,0.21,-0.74,-0.06,28/3/2022 10:35
17.21,-6.65,-14.22,0.34,-0.96,0.14,28/3/2022 10:35
21.24,17.88,-102.84,0.28,-1.11,0.24,28/3/2022 10:35
12.88,12.02,-119.38,0.34,-1.02,0.25,28/3/2022 10:35
16.36,-6.65,-52.92,0.38,-0.81,0.16,28/3/2022 10:35
21.55,-9.64,-38.45,0.38,-0.85,0.22,28/3/2022 10:35
10.56,10.13,-8.18,0.44,-0.97,0.28,28/3/2022 10:35
-3.3,-23.19,33.02,0.55,-1.31,0.22,28/3/2022 10:35
-36.01,-51.15,116.52,0.2,-0.82,0.12,28/3/2022 10:35
-55.6,-0.24,109.25,0.23,-0.96,-0.01,28/3/2022 10:35
-31.92,67.14,37.23,0.24,-0.73,-0.03,28/3/2022 10:35
21.61,-3.78,-33.14,0.31,-1.08,0.06,28/3/2022 10:35
29.66,-1.46,-116.88,0.29,-1.17,0.25,28/3/2022 10:35
-10.93,102.17,-71.9,0.27,-0.84,0.2,28/3/2022 10:35
9.22,-8.36,-61.22,0.42,-0.83,0.16,28/3/2022 10:35
11.29,8.73,-47.42,0.44,-0.89,0.22,28/3/2022 10:35
8.24,-12.51,-3.48,0.6,-1.49,0.24,28/3/2022 10:35
-4.21,-55.24,83.62,0.4,-0.93,0.16,28/3/2022 10:35
-32.78,-45.59,123.54,0.2,-0.79,0.07,28/3/2022 10:35
-48.03,21.55,66.22,0.26,-1,-0.05,28/3/2022 10:35
-5.62,28.32,18.31,0.31,-0.92,0,28/3/2022 10:35
16.11,18.74,-36.07,0.32,-1.19,0.24,28/3/2022 10:35
0.85,30.58,-63.96,0.3,-0.87,0.28,28/3/2022 10:35
-3.3,29.66,-88.5,0.36,-0.8,0.17,28/3/2022 10:35
17.27,-32.41,-91.98,0.45,-0.94,0.22,28/3/2022 10:35
12.63,-8.36,-7.75,0.46,-1.08,0.21,28/3/2022 10:35
-2.62,-8.12,32.1,0.5,-1.19,0.19,28/3/2022 10:35
-13.49,-80.32,85.51,0.27,-0.79,0.1,28/3/2022 10:35
-43.27,-14.59,95.4,0.24,-0.99,0.01,28/3/2022 10:35
-40.71,64.21,54.75,0.25,-0.87,-0.03,28/3/2022 10:35
4.27,-3.48,16.54,0.28,-0.97,0.03,28/3/2022 10:35
33.14,-2.5,-71.96,0.32,-0.95,0.22,28/3/2022 10:35
14.28,16.42,-104.37,0.35,-0.95,0.26,28/3/2022 10:35
13.49,4.03,-58.47,0.49,-0.89,0.22,28/3/2022 10:35
17.52,-44.68,-15.62,0.4,-0.84,0.24,28/3/2022 10:35
-3.48,-29.48,5.49,0.46,-1.41,0.2,28/3/2022 10:35
-13.55,-64.15,58.35,0.45,-0.96,0.11,28/3/2022 10:35
-30.27,-88.68,75.87,0.27,-0.86,0,28/3/2022 10:35
-37.6,-27.71,41.02,0.33,-1.06,-0.1,28/3/2022 10:35
-5.86,-1.04,44.19,0.32,-0.9,-0.04,28/3/2022 10:35
24.41,15.87,36.74,0.25,-0.94,0.07,28/3/2022 10:35
63.84,-14.89,-54.32,0.38,-0.97,0.28,28/3/2022 10:35
54.38,-56.95,-73.12,0.5,-1.01,0.41,28/3/2022 10:35
23.68,-95.76,-10.99,0.38,-0.92,0.31,28/3/2022 10:35
-2.38,-64.64,7.39,0.33,-0.85,0.17,28/3/2022 10:35
-3.17,-63.17,1.71,0.53,-1.27,0.1,28/3/2022 10:35
-9.52,-118.84,39.25,0.39,-1.01,0.01,28/3/2022 10:35
-21.36,-67.02,64.21,0.32,-0.98,-0.08,28/3/2022 10:35
-4.58,-38.94,31.37,0.34,-0.97,-0.13,28/3/2022 10:35
18.8,-28.87,58.04,0.28,-1,-0.04,28/3/2022 10:35
39.61,-0.85,33.45,0.3,-0.91,0.22,28/3/2022 10:35
52.31,-41.63,-30.58,0.32,-1.01,0.39,28/3/2022 10:35
29.48,-69.34,-39.43,0.32,-0.84,0.31,28/3/2022 10:35
3.78,-54.93,-20.32,0.29,-0.92,0.22,28/3/2022 10:35
-6.16,0.79,12.63,0.36,-0.86,0.14,28/3/2022 10:35
9.46,-53.77,3.54,0.41,-1.01,0.09,28/3/2022 10:35
15.32,-132.32,70.92,0.27,-0.95,0.06,28/3/2022 10:35
-16.11,-19.23,79.71,0.27,-0.99,-0.01,28/3/2022 10:35
0.18,9.7,52.12,0.25,-0.96,0.02,28/3/2022 10:35
8,35.71,-5.25,0.26,-1.12,0.15,28/3/2022 10:35
8.18,1.46,-70.68,0.26,-0.83,0.3,28/3/2022 10:35
-3.42,26.61,-56.15,0.39,-0.84,0.2,28/3/2022 10:35
4.09,-13.73,-24.11,0.34,-0.91,0.18,28/3/2022 10:35
0.85,28.87,-1.16,0.38,-0.87,0.17,28/3/2022 10:35
13.92,-35.77,-34.67,0.6,-1.2,0.21,28/3/2022 10:35
-5.43,-65.43,75.93,0.27,-0.88,0.18,28/3/2022 10:35
-25.76,-12.88,117.07,0.28,-0.89,0.04,28/3/2022 10:35
-25.45,18.62,44.68,0.25,-0.84,-0.02,28/3/2022 10:35
5.86,5.37,-2.38,0.3,-0.92,0.07,28/3/2022 10:35
-3.6,65.49,-70.92,0.35,-1.01,0.22,28/3/2022 10:35
1.16,5.19,-75.07,0.38,-0.96,0.24,28/3/2022 10:35
1.95,16.54,-27.83,0.38,-0.8,0.12,28/3/2022 10:35
18.98,-15.69,-37.96,0.36,-0.85,0.18,28/3/2022 10:35
18.31,-15.44,-8.67,0.52,-1.32,0.28,28/3/2022 10:35
-8.54,-23.74,55.91,0.47,-1.12,0.21,28/3/2022 10:35
-38.39,-39.92,85.39,0.26,-0.87,0.04,28/3/2022 10:35
-39.73,38.21,53.65,0.24,-0.87,-0.05,28/3/2022 10:35
5.86,10.68,24.78,0.28,-0.84,0.03,28/3/2022 10:35
5.25,42.18,-75.56,0.3,-1.06,0.22,28/3/2022 10:35
5.92,18.43,-102.17,0.37,-1.06,0.29,28/3/2022 10:35
14.65,11.66,-40.16,0.46,-0.84,0.1,28/3/2022 10:35
-0.31,16.85,-20.81,0.41,-0.99,0.34,28/3/2022 10:35
4.21,2.5,35.52,0.5,-1.17,0.23,28/3/2022 10:35
-37.17,-94.6,86,0.27,-0.76,0.03,28/3/2022 10:35
-39.98,-4.27,35.46,0.25,-0.88,0.02,28/3/2022 10:35
-1.46,17.7,18.25,0.34,-1.03,0.22,28/3/2022 10:35
25.02,42.97,-56.52,0.32,-1.02,0.23,28/3/2022 10:35
18.55,32.23,-66.65,0.39,-0.92,0.28,28/3/2022 10:35
0.98,23.5,-46.2,0.4,-0.74,0.36,28/3/2022 10:35
7.39,3.85,-80.08,0.34,-0.9,0.35,28/3/2022 10:35
3.3,53.16,-4.09,0.56,-1.38,0.24,28/3/2022 10:35
2.01,2.44,54.69,0.48,-1.06,0.2,28/3/2022 10:35
-3.72,-74.83,68.97,0.26,-0.69,0.06,28/3/2022 10:35
-24.72,-33.94,60.12,0.2,-1.01,0.02,28/3/2022 10:35
-2.99,22.77,39.43,0.28,-0.91,0.05,28/3/2022 10:35
13.98,30.88,-48.46,0.32,-1.03,0.19,28/3/2022 10:35
5.62,23.56,-43.15,0.35,-0.79,0.17,28/3/2022 10:35
12.51,-18.8,-42.05,0.47,-0.98,0.29,28/3/2022 10:35
-4.88,-8.61,11.41,0.54,-1.32,0.23,28/3/2022 10:35
-15.69,-65.92,93.51,0.29,-0.79,0.09,28/3/2022 10:35
-39.98,-24.54,92.53,0.22,-1.03,0,28/3/2022 10:35
-23.68,63.54,64.64,0.29,-0.85,0.01,28/3/2022 10:35
13.31,3.11,-50.96,0.27,-1.02,0.09,28/3/2022 10:35
25.7,-8.12,-150.21,0.4,-1.11,0.23,28/3/2022 10:35
20.75,9.77,-48.34,0.38,-0.89,0.2,28/3/2022 10:35
13.43,10.31,-31.07,0.37,-0.85,0.24,28/3/2022 10:35
5,0.85,-5.55,0.47,-1.15,0.26,28/3/2022 10:35
-23.44,-36.5,81.18,0.39,-1.07,0.15,28/3/2022 10:35
-56.34,31.92,95.7,0.24,-1,-0.05,28/3/2022 10:35
0.98,15.99,14.71,0.29,-0.77,-0.01,28/3/2022 10:35
32.78,-13.79,-99.12,0.29,-1.06,0.15,28/3/2022 10:35
14.65,36.38,-108.52,0.43,-1.11,0.26,28/3/2022 10:35
19.23,-8.85,-43.52,0.47,-0.81,0.19,28/3/2022 10:35
15.08,-30.82,-38.15,0.36,-0.86,0.26,28/3/2022 10:35
-12.57,16.24,10.07,0.44,-1.13,0.23,28/3/2022 10:35
-20.08,-80.81,80.44,0.32,-0.98,0.07,28/3/2022 10:35
-43.58,-5.07,105.41,0.25,-0.97,-0.04,28/3/2022 10:35
31.31,20.57,12.08,0.4,-0.93,0.14,28/3/2022 10:35
-0.55,6.59,-119.57,0.23,-0.95,0.22,28/3/2022 10:35
27.1,-197.2,-68.05,0.24,-0.82,0.1,28/3/2022 10:35
5.07,-28.87,-43.09,0.55,-1.33,0.09,28/3/2022 10:35
12.7,-99.49,58.41,0.41,-0.73,-0.02,28/3/2022 10:35
-11.78,-62.99,54.75,0.42,-1.01,-0.11,28/3/2022 10:35
-3.78,-27.53,62.19,0.41,-1.02,-0.11,28/3/2022 10:35
12.63,-16.3,76.42,0.31,-0.97,0,28/3/2022 10:35
37.05,-6.53,25.27,0.34,-0.67,0.22,28/3/2022 10:35
43.58,-61.71,-54.2,0.37,-0.9,0.33,28/3/2022 10:35
16.66,-13.55,-56.58,1.29,-0.9,0.42,28/3/2022 10:35
20.69,-59.94,-30.21,0.39,-0.84,0.2,28/3/2022 10:35
18.62,-53.1,-13.98,0.39,-0.88,0.21,28/3/2022 10:35
28.2,-84.11,4.76,0.56,-1.31,0.25,28/3/2022 10:35
-7.08,-95.7,23.38,0.25,-0.92,0.07,28/3/2022 10:35
-10.13,-60.67,56.27,0.39,-0.92,-0.08,28/3/2022 10:35
8.73,-79.65,20.08,0.38,-0.98,-0.11,28/3/2022 10:35
20.45,-51.51,59.33,0.31,-0.94,-0.03,28/3/2022 10:35
34.42,-20.57,52.8,0.27,-0.87,0.12,28/3/2022 10:35
25.45,-11.9,-12.33,0.31,-0.94,0.23,28/3/2022 10:35
19.29,-0.98,-29.91,0.56,-1.09,0.42,28/3/2022 10:35
25.45,-87.04,-29.97,0.34,-0.83,0.22,28/3/2022 10:35
14.4,-86.3,-25.94,0.28,-0.78,0.2,28/3/2022 10:35
-8.06,-15.62,-6.23,0.31,-0.88,0.16,28/3/2022 10:35
7.45,-5.49,8.18,0.52,-1.17,0.14,28/3/2022 10:35
25.82,-91.8,58.96,0.41,-0.99,0.1,28/3/2022 10:35
4.94,-85.88,94.42,0.28,-0.97,0.05,28/3/2022 10:35
-20.02,-14.71,92.29,0.26,-0.97,-0.06,28/3/2022 10:35
-9.52,-32.78,53.04,0.13,-0.82,0.13,28/3/2022 10:35
15.44,15.14,-38.7,0.21,-1,0.13,28/3/2022 10:35
28.32,23.8,-104.19,0.37,-1.09,0.22,28/3/2022 10:35
11.54,22.58,-66.77,0.33,-0.94,0.3,28/3/2022 10:35
-1.16,49.44,-13.12,0.39,-0.73,0.2,28/3/2022 10:35
3.66,18.68,-27.4,0.38,-0.86,0.19,28/3/2022 10:35
6.16,6.65,-5.74,0.48,-1.4,0.16,28/3/2022 10:35
11.54,-21.42,59.57,0.48,-1.12,0.18,28/3/2022 10:35
-5.19,-94.6,74.95,0.21,-0.8,0.1,28/3/2022 10:35
-32.17,-5.68,69.95,0.27,-0.94,0.01,28/3/2022 10:35
-14.71,62.62,75.56,0.67,-0.85,-0.02,28/3/2022 10:35
2.2,80.69,92.22,0.91,-0.9,0.02,28/3/2022 10:35
29.05,9.4,45.04,0.75,-0.55,0.1,28/3/2022 10:35
